-0.825118 -2.6446
-0.566713 -2.27844


-0.459895 -2.58754
0.375056 -3.19726


0.360086 -3.6107
0.524368 -3.79963


0.647767 -3.80249
 1.95849 -4.61517


 2.10645 -4.54501
 2.25886 -4.57888


2.07681 -4.1461
2.31426 -3.7841


  2.3141 -4.26788
 3.98241 -5.32849


 5.25178 -6.12843
 5.39644 -5.84423


 5.74348 -6.07978
  6.3715 -5.74661


 14.0756 -8.78419
 14.6651 -7.95804


   1.4114 -0.903632
 0.613375 -0.422373


 0.587576 -0.231613
0.812297 0.199516


 0.806023 0.0280361
0.0731281 0.487666


