-1.65513 -1.87887
-0.813134 -2.21301


-1.05728 -2.10109
-1.05206 -2.17469


-1.09772 -2.44936
-1.10226 -2.53601


-0.916982 -2.65799
-0.656352 -2.74244


-0.806433 -2.59854
-0.632221 -2.18599


-0.424184 -2.35762
0.439987 -2.68899


0.300706 -2.80156
0.430975 -3.08589


0.615283 -3.24779
 2.29935 -3.92633


 1.97945 -4.20425
2.19588 -3.7895


 2.58537 -3.53555
 4.36668 -4.26745


 5.69945 -5.43043
 5.87239 -5.53452


 5.37031 -6.33696
 5.45097 -6.07883


 5.13491 -5.61506
  5.6933 -5.18402


 15.2343 -9.56528
 15.0161 -8.89083


 13.4964 -9.15005
13.8722 -8.2978


 14.3359 -6.18448
 14.7395 -6.18977


 15.7283 -8.30472
 15.6645 -8.04525


  3.8757 -2.05281
 3.92957 -1.82823


4.65607 -1.4372
 4.19301 -1.25423


 1.63275 -0.58097
0.712015 -0.23362


  0.31818 -0.386786
-0.00565455 0.265578


